entropy,surrgain,EpThisIter,TimestepsSoFar,EpLenMean,EpRewMean,optimgain,EpisodesSoFar,TimeElapsed,explained_variance_tdlam_before,entloss,meankl
1.5469253,0.11026091,1,232448,668.825,-4.85,0.11026091,368,209.44348096847534,0.8214855343103409,0.0,0.008752446
1.5187371,0.06645374,2,233472,671.775,-4.825,0.06645374,370,210.33664655685425,0.7443293631076813,0.0,0.010367957
1.5345218,0.055115245,2,234496,661.3,-4.825,0.055115245,372,211.23161697387695,0.7181137800216675,0.0,0.014313721
1.5251148,0.05274327,2,235520,642.375,-4.85,0.05274327,374,212.14775037765503,0.8434166312217712,0.0,0.008832451
1.4336207,0.04177226,1,236544,641.25,-4.85,0.04177226,375,213.07227110862732,0.7669145613908768,0.0,0.007585047
1.4686049,0.0714831,2,237568,644.075,-4.85,0.0714831,377,214.01244497299194,0.8044853061437607,0.0,0.0080143595
1.4865267,0.062763214,2,238592,642.825,-4.85,0.062763214,379,214.91785097122192,0.7704050540924072,0.0,0.008814819
1.4418031,0.05275578,1,239616,646.825,-4.85,0.05275578,380,215.82491254806519,0.7734827399253845,0.0,0.010690838
1.4256699,0.08637348,2,240640,643.75,-4.85,0.08637348,382,216.76633167266846,0.772529661655426,0.0,0.0098902155
1.4313592,0.064626336,1,241664,650.75,-4.85,0.064626336,383,217.663898229599,0.8435086756944656,0.0,0.009838754
1.4568217,0.080396935,1,242688,650.1,-4.875,0.080396935,384,218.5378794670105,0.7930484265089035,0.0,0.0117786005
1.5096745,0.09052627,2,243712,646.375,-4.875,0.09052627,386,219.4186029434204,0.7617228329181671,0.0,0.008797007
1.5044227,0.07766395,2,244736,643.425,-4.875,0.07766395,388,220.31196331977844,0.8113215118646622,0.0,0.009357425
1.488633,0.05956258,1,245760,637.6,-4.9,0.05956258,389,221.17889142036438,0.7505325525999069,0.0,0.008893905
1.4383767,0.061251614,2,246784,651.175,-4.9,0.061251614,391,222.06917428970337,0.7495962977409363,0.0,0.010807742
1.4683638,0.053459425,1,247808,652.525,-4.9,0.053459425,392,222.97139191627502,0.8212507963180542,0.0,0.0096021425
1.420681,0.053150475,2,248832,658.3,-4.9,0.053150475,394,223.8704354763031,0.8116611391305923,0.0,0.009179308
1.4398735,0.055313908,2,249856,652.175,-4.925,0.055313908,396,224.83032703399658,0.792630523443222,0.0,0.008679327
1.439774,0.0772756,1,250880,648.1,-4.925,0.0772756,397,225.67910957336426,0.6878769099712372,0.0,0.010126401
1.4478266,0.08047472,1,251904,657.225,-4.875,0.08047472,398,226.69747495651245,0.7953318506479263,0.0,0.011211765
1.4951942,0.07757996,2,252928,653.45,-4.875,0.07757996,400,227.70427989959717,0.7831767797470093,0.0,0.009193294
1.4979391,0.09083426,2,253952,652.175,-4.9,0.09083426,402,228.70842051506042,0.7872755974531174,0.0,0.013622294
1.4716508,0.081882164,1,254976,648.5,-4.9,0.081882164,403,229.79450702667236,0.8376740962266922,0.0,0.011666784
1.4911286,0.05536555,2,256000,649.725,-4.9,0.05536555,405,230.82491254806519,0.8197478652000427,0.0,0.010878239
1.4741817,0.072066545,1,257024,649.575,-4.9,0.072066545,406,231.73179054260254,0.8642511814832687,0.0,0.010091374
1.4832916,0.060596325,2,258048,648.0,-4.9,0.060596325,408,232.65466690063477,0.8688978850841522,0.0,0.010406511
1.4680825,0.076954715,2,259072,641.6,-4.925,0.076954715,410,233.56107926368713,0.7807098925113678,0.0,0.012305075
1.478574,0.054394715,2,260096,649.1,-4.925,0.054394715,412,234.48846793174744,0.8211351782083511,0.0,0.0106123425
1.4437476,0.05285884,1,261120,659.85,-4.925,0.05285884,413,235.4307165145874,0.7213248908519745,0.0,0.01033253
1.4827323,0.06721654,2,262144,654.5,-4.925,0.06721654,415,236.3423330783844,0.7392303049564362,0.0,0.01199545
1.4620821,0.058015436,1,263168,651.05,-4.925,0.058015436,416,237.2673053741455,0.8502844721078873,0.0,0.010341027
1.4587528,0.056794424,2,264192,655.4,-4.925,0.056794424,418,238.2384922504425,0.7714423835277557,0.0,0.009710021
1.4579978,0.07721536,1,265216,658.7,-4.925,0.07721536,419,239.14105033874512,0.7498718500137329,0.0,0.010901612
1.422582,0.0745042,1,266240,660.925,-4.925,0.0745042,420,240.0489218235016,0.7771393060684204,0.0,0.008924988
1.4091091,0.058449574,2,267264,660.85,-4.925,0.058449574,422,240.96940279006958,0.7406857311725616,0.0,0.0110407695
1.5109026,0.063798696,2,268288,650.75,-4.9,0.063798696,424,241.87908935546875,0.7941545099020004,0.0,0.010176753
1.4830558,0.07193717,1,269312,646.175,-4.9,0.07193717,425,242.79249453544617,0.6457776129245758,0.0,0.009871846
1.4372959,0.04545114,2,270336,649.775,-4.9,0.04545114,427,244.10685443878174,0.8081245571374893,0.0,0.010989524
1.4764695,0.067230605,1,271360,656.675,-4.9,0.067230605,428,245.11789083480835,0.814346507191658,0.0,0.010889111
1.4432693,0.09199489,1,272384,669.4,-4.9,0.09199489,429,246.12212443351746,0.8238197416067123,0.0,0.009718243
1.5082749,0.070964366,2,273408,661.8,-4.875,0.070964366,431,247.11747193336487,0.7134252190589905,0.0,0.0089302715
1.4981397,0.088488206,1,274432,667.5,-4.85,0.088488206,432,248.10920310020447,0.79252028465271,0.0,0.010954312
1.5097287,0.087566346,2,275456,666.625,-4.85,0.087566346,434,249.17428374290466,0.8575900495052338,0.0,0.011014598
1.5140258,0.050197303,2,276480,665.125,-4.85,0.050197303,436,250.24721145629883,0.7826280742883682,0.0,0.009946304
1.5118135,0.062215436,1,277504,664.825,-4.85,0.062215436,437,251.32704496383667,0.8121096938848495,0.0,0.009319665
1.4851892,0.07507671,2,278528,655.375,-4.9,0.07507671,439,252.2748863697052,0.8771866708993912,0.0,0.011625199
1.4472536,0.06535909,1,279552,658.625,-4.875,0.06535909,440,253.30509400367737,0.7621281296014786,0.0,0.00920852
1.4814847,0.054174416,2,280576,658.25,-4.875,0.054174416,442,254.2241771221161,0.8415211588144302,0.0,0.009328177
1.4575372,0.06107285,1,281600,657.175,-4.875,0.06107285,443,255.13167810440063,0.676137775182724,0.0,0.010469688
1.4367454,0.07067345,2,282624,668.225,-4.85,0.07067345,445,256.0362915992737,0.7670900225639343,0.0,0.013035812
1.4917359,0.06235318,1,283648,670.55,-4.85,0.06235318,446,257.02439999580383,0.7602788805961609,0.0,0.009517029
1.4773519,0.06724411,2,284672,669.4,-4.85,0.06724411,448,257.91635966300964,0.7533283680677414,0.0,0.01143031
1.5146443,0.05693917,1,285696,668.925,-4.85,0.05693917,449,258.82122564315796,0.8226067423820496,0.0,0.009420189
1.4749593,0.06188216,1,286720,677.025,-4.825,0.06188216,450,259.7380681037903,0.5479495525360107,0.0,0.010503314
1.4839422,0.08324064,1,287744,684.3,-4.8,0.08324064,451,260.63889813423157,0.6560809314250946,0.0,0.010606441
1.4378989,0.0548118,2,288768,683.5,-4.775,0.0548118,453,261.51959204673767,0.6478356420993805,0.0,0.009634682
1.4481101,0.06827473,2,289792,684.875,-4.775,0.06827473,455,262.44805335998535,0.7867483496665955,0.0,0.010188447
1.4168377,0.061478473,2,290816,680.3,-4.775,0.061478473,457,263.33737874031067,0.6937652230262756,0.0,0.011224375
1.4413579,0.06830771,1,291840,691.45,-4.775,0.06830771,458,264.2162194252014,0.686071515083313,0.0,0.011301946
1.4568082,0.058824807,1,292864,690.775,-4.775,0.058824807,459,265.14495182037354,0.7870896607637405,0.0,0.009803693
1.4242759,0.059298635,1,293888,691.45,-4.75,0.059298635,460,266.12214732170105,0.6774703860282898,0.0,0.010999511
1.4125242,0.085090056,2,294912,694.7,-4.725,0.085090056,462,267.07175755500793,0.6068636775016785,0.0,0.011030963
1.4525058,0.06566067,2,295936,691.95,-4.75,0.06566067,464,268.11311435699463,0.7931819409132004,0.0,0.010107962
1.4607515,0.09767899,1,296960,692.85,-4.75,0.09767899,465,269.1479456424713,0.771710529923439,0.0,0.01155327
1.4192442,0.06864566,2,297984,688.15,-4.75,0.06864566,467,270.1591954231262,0.8269209712743759,0.0,0.010453646
1.4571114,0.06009444,2,299008,674.525,-4.75,0.06009444,469,271.0628173351288,0.8584472239017487,0.0,0.009925424
1.4465363,0.06139583,2,300032,668.4,-4.775,0.06139583,471,271.9691777229309,0.7422437965869904,0.0,0.009068585
1.449309,0.09247481,1,301056,664.125,-4.8,0.09247481,472,272.8695225715637,0.8003847450017929,0.0,0.012187798
1.4871128,0.06482917,2,302080,665.975,-4.775,0.06482917,474,273.77617931365967,0.7734120041131973,0.0,0.010829272
1.5110595,0.13807935,1,303104,664.075,-4.775,0.13807935,475,274.6758382320404,0.8314113914966583,0.0,0.010099896
1.4977008,0.081322014,1,304128,669.525,-4.775,0.081322014,476,275.61929655075073,0.6934745013713837,0.0,0.011102073
1.5109736,0.053575806,2,305152,679.5,-4.75,0.053575806,478,276.52016043663025,0.7749727815389633,0.0,0.010175818
1.5328968,0.08688334,1,306176,677.475,-4.75,0.08688334,479,277.41921186447144,0.6588522791862488,0.0,0.010921313
1.4670697,0.053642433,2,307200,676.5,-4.725,0.053642433,481,278.3108825683594,0.7642714828252792,0.0,0.011055029
1.5024835,0.06758281,1,308224,688.15,-4.725,0.06758281,482,279.25080704689026,0.7850157022476196,0.0,0.010517297
1.4647205,0.05861548,2,309248,684.825,-4.725,0.05861548,484,280.2091450691223,0.6116257011890411,0.0,0.011805769
1.4873452,0.060196225,1,310272,676.025,-4.725,0.060196225,485,281.11284923553467,0.7110394239425659,0.0,0.00966445
1.5291129,0.05904114,2,311296,678.95,-4.725,0.05904114,487,282.02747321128845,0.7890093326568604,0.0,0.010262667
1.5266322,0.05776591,2,312320,676.5,-4.725,0.05776591,489,282.95618724823,0.8340974897146225,0.0,0.010261746
1.4956098,0.062380362,1,313344,673.425,-4.75,0.062380362,490,283.8620901107788,0.7679533809423447,0.0,0.0110564865
1.5338999,0.061187156,2,314368,662.8,-4.8,0.061187156,492,284.77854776382446,0.7164120376110077,0.0,0.00913447
1.5286989,0.060993824,1,315392,665.75,-4.8,0.060993824,493,285.6807839870453,0.7955533415079117,0.0,0.011211865
1.4955965,0.06808852,2,316416,673.6,-4.8,0.06808852,495,286.55969285964966,0.7406985759735107,0.0,0.012457951
1.5470871,0.10992527,1,317440,673.3,-4.775,0.10992527,496,287.4252350330353,0.6253159642219543,0.0,0.012430384
1.506825,0.056039117,2,318464,666.225,-4.775,0.056039117,498,288.3224096298218,0.8485882133245468,0.0,0.009832472
1.5248257,0.0647291,1,319488,661.675,-4.775,0.0647291,499,289.41541051864624,0.829247236251831,0.0,0.010306804
1.520618,0.06851667,2,320512,654.775,-4.8,0.06851667,501,290.3591341972351,0.7045492231845856,0.0,0.008960158
1.4783164,0.07068064,1,321536,666.225,-4.8,0.07068064,502,291.2644486427307,0.6365205645561218,0.0,0.010661744
1.4729091,0.06141969,1,322560,669.85,-4.8,0.06141969,503,292.1347563266754,0.7675631046295166,0.0,0.0097345
1.4708972,0.09137217,2,323584,669.025,-4.825,0.09137217,505,293.0259611606598,0.7953151315450668,0.0,0.013004106
1.480308,0.063725516,1,324608,668.8,-4.825,0.063725516,506,293.89743852615356,0.8437218368053436,0.0,0.009728571
1.4646494,0.06323189,2,325632,678.175,-4.825,0.06323189,508,294.7882890701294,0.7621984481811523,0.0,0.011887933
1.4402775,0.07361445,1,326656,680.8,-4.825,0.07361445,509,295.68210458755493,0.6814165711402893,0.0,0.013038002
1.4545332,0.0721932,1,327680,689.475,-4.8,0.0721932,510,296.63925528526306,0.6147224605083466,0.0,0.011199785
1.4734702,0.055205263,2,328704,696.95,-4.8,0.055205263,512,297.6318428516388,0.7780613303184509,0.0,0.010967524
1.5156461,0.05446462,2,329728,690.025,-4.825,0.05446462,514,298.5494213104248,0.8162770420312881,0.0,0.009820361
1.4821777,0.064792946,1,330752,700.4,-4.825,0.064792946,515,299.54163122177124,0.7541197538375854,0.0,0.009372819
1.5243635,0.055820018,2,331776,685.95,-4.85,0.055820018,517,300.4641637802124,0.8023199737071991,0.0,0.011478255
1.477002,0.056721486,2,332800,686.1,-4.85,0.056721486,519,301.35947918891907,0.8032361268997192,0.0,0.010798829
1.5011086,0.06437805,2,333824,674.9,-4.9,0.06437805,521,302.2822732925415,0.8006260991096497,0.0,0.009596586
1.4333587,0.064373314,1,334848,669.675,-4.9,0.064373314,522,303.18763279914856,0.65109983086586,0.0,0.010621428
1.5252682,0.06445804,1,335872,665.75,-4.925,0.06445804,523,304.0879399776459,0.8105457574129105,0.0,0.010701414
1.5026083,0.06919532,1,336896,674.75,-4.925,0.06919532,524,305.06525015830994,0.7178201973438263,0.0,0.01001079
1.458224,0.062105045,2,337920,677.225,-4.9,0.062105045,526,306.0006527900696,0.8327582329511642,0.0,0.012302449
1.4625268,0.060639165,2,338944,672.95,-4.9,0.060639165,528,306.8888099193573,0.8104115277528763,0.0,0.008889528
1.4892735,0.076760635,1,339968,679.0,-4.9,0.076760635,529,307.83095121383667,0.807484045624733,0.0,0.012206199
1.4689145,0.054522865,2,340992,683.35,-4.9,0.054522865,531,308.7205352783203,0.7733887583017349,0.0,0.010647377
1.4966443,0.079663515,2,342016,676.2,-4.9,0.079663515,533,309.5975487232208,0.8094661235809326,0.0,0.010902833
1.4937582,0.08612456,1,343040,680.05,-4.875,0.08612456,534,310.4778778553009,0.6740231215953827,0.0,0.012336504
1.4521457,0.05349765,1,344064,679.775,-4.85,0.05349765,535,311.35788083076477,0.7467854917049408,0.0,0.010513393
1.4341437,0.06650759,1,345088,681.825,-4.875,0.06650759,536,312.2895259857178,0.6323813498020172,0.0,0.010144023
1.4626398,0.070697725,2,346112,689.725,-4.85,0.070697725,538,313.1593816280365,0.7816319167613983,0.0,0.010903751
1.5077322,0.066365466,1,347136,689.825,-4.85,0.066365466,539,314.06017231941223,0.7869610786437988,0.0,0.009730694
1.5093346,0.058965195,2,348160,695.0,-4.825,0.058965195,541,314.9440884590149,0.7804210186004639,0.0,0.00942342
1.4688513,0.06845334,1,349184,683.7,-4.85,0.06845334,542,315.8269910812378,0.8728762418031693,0.0,0.008843449
1.4993291,0.05656246,2,350208,681.35,-4.85,0.05656246,544,316.7142059803009,0.8193595558404922,0.0,0.008447567
1.4988879,0.0975877,2,351232,678.475,-4.825,0.0975877,546,317.66515612602234,0.8310531675815582,0.0,0.010990374
1.5048822,0.056972805,2,352256,667.3,-4.825,0.056972805,548,318.6173839569092,0.7690910547971725,0.0,0.0097479215
1.4346962,0.061259292,2,353280,653.45,-4.85,0.061259292,550,319.51654958724976,0.730808675289154,0.0,0.009433802
1.4916806,0.058175527,2,354304,645.25,-4.85,0.058175527,552,320.42328000068665,0.7547788172960281,0.0,0.010206961
1.4918222,0.054280475,1,355328,646.725,-4.85,0.054280475,553,321.4361503124237,0.8165133744478226,0.0,0.009499082
1.4607587,0.058936343,2,356352,640.5,-4.85,0.058936343,555,322.39331579208374,0.8457727581262589,0.0,0.010836538
1.5032933,0.05337505,1,357376,643.65,-4.85,0.05337505,556,323.29937076568604,0.7819310128688812,0.0,0.00978416
1.4563817,0.060745403,1,358400,653.25,-4.85,0.060745403,557,324.1937630176544,0.7734888046979904,0.0,0.009331052
1.4336178,0.058324415,2,359424,655.625,-4.85,0.058324415,559,325.0782513618469,0.8377412855625153,0.0,0.009647008
1.4725373,0.059368066,1,360448,659.15,-4.85,0.059368066,560,325.95867919921875,0.8680745214223862,0.0,0.010514803
1.4209701,0.06449713,2,361472,659.925,-4.85,0.06449713,562,326.8495976924896,0.8099946528673172,0.0,0.011196633
1.4548633,0.07346706,2,362496,657.625,-4.8,0.07346706,564,327.7341637611389,0.5866155326366425,0.0,0.009645009
1.4608537,0.062081072,2,363520,650.825,-4.825,0.062081072,566,328.6559841632843,0.8702185451984406,0.0,0.009816745
1.4852271,0.08349343,1,364544,655.2,-4.8,0.08349343,567,329.5546872615814,0.7963937819004059,0.0,0.01046041
1.4588735,0.06131338,1,365568,658.425,-4.8,0.06131338,568,330.45841336250305,0.7926306873559952,0.0,0.010345012
1.4499588,0.07356474,2,366592,653.25,-4.75,0.07356474,570,331.3514404296875,0.8768962100148201,0.0,0.01146776
1.4120253,0.06030352,1,367616,660.45,-4.75,0.06030352,571,332.24179196357727,0.837675616145134,0.0,0.0125437025
1.4186461,0.08538206,2,368640,661.5,-4.725,0.08538206,573,333.1201560497284,0.7982134521007538,0.0,0.011365649
1.4181411,0.06597587,1,369664,661.5,-4.75,0.06597587,574,333.99098539352417,0.8239888846874237,0.0,0.014199407
1.4307473,0.071326286,2,370688,656.275,-4.775,0.071326286,576,334.8838143348694,0.827199250459671,0.0,0.011530731
1.4359875,0.05173254,2,371712,638.575,-4.8,0.05173254,578,335.7770779132843,0.8188854455947876,0.0,0.010933697
1.4068806,0.051195614,1,372736,639.675,-4.8,0.051195614,579,336.6655042171478,0.7049594223499298,0.0,0.009979399
1.4123759,0.06468402,2,373760,639.825,-4.825,0.06468402,581,337.5803940296173,0.7840175628662109,0.0,0.0105690025
1.4420731,0.09118137,1,374784,642.375,-4.825,0.09118137,582,338.49674940109253,0.8404121696949005,0.0,0.011206551
1.430923,0.08054284,2,375808,645.65,-4.8,0.08054284,584,339.4311351776123,0.7952552735805511,0.0,0.010579903
1.4185125,0.06646265,1,376832,651.475,-4.8,0.06646265,585,340.30834341049194,0.791709303855896,0.0,0.01014168
1.398047,0.08494422,1,377856,666.025,-4.825,0.08494422,586,341.21850633621216,0.8287956714630127,0.0,0.013717011
1.4162707,0.060778037,2,378880,669.275,-4.825,0.060778037,588,342.0985655784607,0.8461577445268631,0.0,0.011664197
1.4125912,0.07792783,1,379904,673.975,-4.825,0.07792783,589,342.9885630607605,0.8626336455345154,0.0,0.010622605
1.3658054,0.06155809,2,380928,676.175,-4.825,0.06155809,591,343.873085975647,0.831212729215622,0.0,0.0094871335
1.4057658,0.08220527,1,381952,684.675,-4.8,0.08220527,592,344.7693717479706,0.7961841076612473,0.0,0.011232942
1.415333,0.06149824,1,382976,684.125,-4.8,0.06149824,593,345.68855357170105,0.7334504425525665,0.0,0.009483449
1.3795792,0.0603757,2,384000,692.9,-4.8,0.0603757,595,346.60355496406555,0.8045593351125717,0.0,0.010711022
1.3492514,0.056942243,1,385024,695.025,-4.8,0.056942243,596,347.488716840744,0.7919364422559738,0.0,0.011493126
1.3952048,0.06746105,2,386048,678.025,-4.8,0.06746105,598,348.37689185142517,0.7742409557104111,0.0,0.011195783
1.3678944,0.053005926,2,387072,681.8,-4.8,0.053005926,600,349.30476689338684,0.8098756074905396,0.0,0.010877496
1.3405313,0.05649581,1,388096,681.8,-4.775,0.05649581,601,350.24569368362427,0.7204022109508514,0.0,0.01061082
1.3280249,0.06325394,1,389120,685.675,-4.775,0.06325394,602,351.13568472862244,0.8042292892932892,0.0,0.010632062
1.2992365,0.054327548,2,390144,685.05,-4.8,0.054327548,604,352.1241545677185,0.6910912990570068,0.0,0.009916486
1.323185,0.07311983,2,391168,690.4,-4.8,0.07311983,606,353.07478046417236,0.7758331894874573,0.0,0.010124638
1.3776786,0.10661994,1,392192,690.275,-4.825,0.10661994,607,353.95688939094543,0.8364820778369904,0.0,0.011201647
1.3494303,0.07489522,2,393216,678.6,-4.85,0.07489522,609,354.8495647907257,0.8689810931682587,0.0,0.013303792
1.32165,0.05734457,2,394240,676.725,-4.875,0.05734457,611,355.77538442611694,0.7786115109920502,0.0,0.011005551
1.345808,0.04824484,1,395264,670.4,-4.9,0.04824484,612,356.82573986053467,0.8873871564865112,0.0,0.013711844
1.363637,0.06675261,2,396288,670.3,-4.9,0.06675261,614,357.7062418460846,0.8482466489076614,0.0,0.009031109
1.3102653,0.08996468,1,397312,673.475,-4.9,0.08996468,615,358.5903286933899,0.7977221012115479,0.0,0.011365114
1.2922062,0.053253785,2,398336,678.025,-4.875,0.053253785,617,359.5655436515808,0.7674492299556732,0.0,0.011122992
1.3695527,0.08335284,1,399360,683.3,-4.875,0.08335284,618,360.4788372516632,0.8248351663351059,0.0,0.011089643
1.3432939,0.06255092,1,400384,690.675,-4.85,0.06255092,619,361.3726580142975,0.8207598626613617,0.0,0.011891959
1.3280423,0.057415955,2,401408,691.325,-4.85,0.057415955,621,362.2513122558594,0.8557567298412323,0.0,0.010217497
1.347316,0.06929209,1,402432,691.875,-4.85,0.06929209,622,363.1342043876648,0.8270388245582581,0.0,0.011171655
1.3024607,0.05898852,2,403456,693.175,-4.875,0.05898852,624,364.007826089859,0.7745651006698608,0.0,0.011104908
1.3351486,0.061190072,1,404480,692.55,-4.875,0.061190072,625,364.9865424633026,0.7697476893663406,0.0,0.011790554
1.2613015,0.06415355,1,405504,683.575,-4.875,0.06415355,626,365.8881118297577,0.7103734612464905,0.0,0.009955241
1.2983105,0.052299365,1,406528,693.675,-4.875,0.052299365,627,366.7964401245117,0.6878736615180969,0.0,0.011252116
1.3413799,0.05571279,2,407552,689.05,-4.875,0.05571279,629,367.6958541870117,0.7618557512760162,0.0,0.009318346
